open_time,open,high,low,close,volume,close_time
1744704900000,85863.86000000,85990.00000000,85833.54000000,85843.94000000,238.53549000,1744705799999
1744705800000,85843.94000000,85896.00000000,85747.62000000,85878.94000000,134.54539000,1744706699999
1744706700000,85878.94000000,85924.00000000,85763.32000000,85850.00000000,154.97079000,1744707599999
1744707600000,85850.00000000,85954.00000000,85771.03000000,85875.49000000,162.17332000,1744708499999
1744708500000,85875.49000000,85968.00000000,85860.00000000,85860.01000000,134.49341000,1744709399999
1744709400000,85860.00000000,85860.01000000,85589.40000000,85746.92000000,213.00966000,1744710299999
1744710300000,85746.92000000,85989.00000000,85690.68000000,85989.00000000,234.20563000,1744711199999
1744711200000,85989.00000000,86000.00000000,85771.82000000,85787.88000000,214.33450000,1744712099999
1744712100000,85787.87000000,85804.00000000,85672.75000000,85767.49000000,129.12083000,1744712999999
1744713000000,85767.49000000,85781.44000000,85485.93000000,85502.03000000,260.35429000,1744713899999
1744713900000,85502.03000000,85688.00000000,85442.00000000,85638.14000000,227.14237000,1744714799999
1744714800000,85638.15000000,85668.10000000,85435.27000000,85485.79000000,132.54929000,1744715699999
1744715700000,85485.80000000,85569.64000000,85351.00000000,85569.63000000,118.80101000,1744716599999
1744716600000,85569.63000000,85640.01000000,85488.63000000,85526.00000000,115.43010000,1744717499999
1744717500000,85526.00000000,85589.24000000,85392.00000000,85589.23000000,140.14117000,1744718399999
1744718400000,85589.23000000,85762.00000000,85543.17000000,85698.12000000,161.26214000,1744719299999
1744719300000,85698.11000000,85760.01000000,85450.00000000,85494.23000000,290.67507000,1744720199999
1744720200000,85494.23000000,85611.78000000,85446.21000000,85553.55000000,94.00654000,1744721099999
1744721100000,85553.55000000,85819.74000000,85495.65000000,85819.74000000,113.17753000,1744721999999
1744722000000,85819.74000000,85876.00000000,85705.86000000,85790.32000000,141.47012000,1744722899999
1744722900000,85790.33000000,85858.93000000,85593.65000000,85841.97000000,102.96010000,1744723799999
1744723800000,85841.97000000,86100.00000000,85593.17000000,86057.37000000,650.36912000,1744724699999
1744724700000,86057.36000000,86496.42000000,85509.69000000,85589.44000000,1619.31832000,1744725599999
1744725600000,85589.43000000,85980.64000000,85405.14000000,85774.51000000,627.17823000,1744726499999
1744726500000,85774.50000000,85880.00000000,84829.79000000,84958.55000000,1200.97167000,1744727399999
1744727400000,84958.55000000,85300.51000000,84864.03000000,85232.33000000,468.10070000,1744728299999
1744728300000,85232.33000000,85326.24000000,85054.05000000,85146.88000000,314.61661000,1744729199999
1744729200000,85146.89000000,85272.00000000,85006.01000000,85252.00000000,238.98679000,1744730099999
1744730100000,85252.01000000,85386.00000000,85166.00000000,85212.00000000,149.12444000,1744730999999
1744731000000,85212.01000000,85252.00000000,84858.31000000,84866.93000000,230.51169000,1744731899999
1744731900000,84866.92000000,84928.48000000,84623.73000000,84918.14000000,353.30616000,1744732799999
1744732800000,84918.15000000,85122.70000000,84876.00000000,84999.56000000,206.31445000,1744733699999
1744733700000,84999.55000000,85146.55000000,84869.56000000,85013.00000000,124.31568000,1744734599999
1744734600000,85012.99000000,85053.40000000,84864.00000000,84984.27000000,53.78699000,1744735499999
1744735500000,84984.27000000,85037.73000000,84779.29000000,84860.81000000,86.45595000,1744736399999
1744736400000,84860.81000000,84990.57000000,84777.80000000,84990.56000000,88.48166000,1744737299999
1744737300000,84990.57000000,85003.26000000,84712.00000000,84739.14000000,118.73549000,1744738199999
1744738200000,84739.14000000,84850.00000000,84700.00000000,84790.44000000,183.80424000,1744739099999
1744739100000,84790.45000000,84844.00000000,84408.39000000,84483.23000000,273.53598000,1744739999999
1744740000000,84483.23000000,84608.68000000,84400.01000000,84462.02000000,261.94244000,1744740899999
1744740900000,84462.01000000,84462.02000000,84151.68000000,84320.01000000,264.65757000,1744741799999
1744741800000,84320.00000000,84445.22000000,84290.89000000,84445.22000000,105.90321000,1744742699999
1744742700000,84445.22000000,84507.27000000,84188.67000000,84196.00000000,146.28814000,1744743599999
1744743600000,84196.00000000,84214.82000000,84043.47000000,84109.97000000,236.91802000,1744744499999
1744744500000,84109.97000000,84230.86000000,84048.73000000,84085.69000000,105.97483000,1744745399999
1744745400000,84085.69000000,84115.90000000,84048.00000000,84062.00000000,133.54594000,1744746299999
1744746300000,84062.00000000,84141.51000000,83921.19000000,83998.52000000,283.42920000,1744747199999
1744747200000,83998.51000000,84179.31000000,83908.78000000,84168.17000000,137.07255000,1744748099999
1744748100000,84168.18000000,84205.35000000,83950.00000000,84019.51000000,56.77462000,1744748999999
1744749000000,84019.52000000,84139.80000000,83971.56000000,83988.01000000,69.64631000,1744749899999
1744749900000,83988.00000000,84025.01000000,83800.01000000,84020.01000000,172.08273000,1744750799999
1744750800000,84020.00000000,84107.91000000,83890.88000000,83999.99000000,111.25409000,1744751699999
1744751700000,83999.98000000,84094.34000000,83871.26000000,84069.09000000,97.31571000,1744752599999
1744752600000,84069.09000000,84235.85000000,84068.01000000,84120.01000000,114.48529000,1744753499999
1744753500000,84120.01000000,84227.98000000,84055.00000000,84178.00000000,79.73637000,1744754399999
1744754400000,84177.99000000,84177.99000000,83871.27000000,83920.89000000,319.88974000,1744755299999
1744755300000,83920.89000000,83977.72000000,83823.48000000,83927.99000000,139.48814000,1744756199999
1744756200000,83928.00000000,84056.41000000,83901.98000000,83984.42000000,93.96504000,1744757099999
1744757100000,83984.41000000,83989.28000000,83688.00000000,83838.47000000,167.63718000,1744757999999
1744758000000,83838.47000000,83860.43000000,83624.04000000,83737.38000000,174.26752000,1744758899999
1744758900000,83737.37000000,83826.71000000,83654.00000000,83746.32000000,105.34509000,1744759799999
1744759800000,83746.33000000,83794.82000000,83600.00000000,83632.77000000,378.10393000,1744760699999
1744760700000,83632.77000000,83708.01000000,83600.80000000,83643.99000000,250.40353000,1744761599999
1744761600000,83643.99000000,83700.00000000,83301.00000000,83314.39000000,339.06689000,1744762499999
1744762500000,83314.39000000,83530.14000000,83222.00000000,83500.00000000,307.52554000,1744763399999
1744763400000,83500.00000000,83594.98000000,83333.00000000,83382.01000000,107.89369000,1744764299999
1744764300000,83382.01000000,83392.00000000,83138.66000000,83146.01000000,148.25630000,1744765199999
1744765200000,83146.01000000,83494.00000000,83111.64000000,83293.99000000,225.12017000,1744766099999
1744766100000,83293.99000000,83608.70000000,83272.00000000,83520.01000000,158.22231000,1744766999999
1744767000000,83520.01000000,83520.01000000,83314.00000000,83410.33000000,251.53314000,1744767899999
1744767900000,83410.33000000,83664.56000000,83398.00000000,83637.79000000,143.89644000,1744768799999
1744768800000,83637.79000000,83840.00000000,83591.63000000,83804.01000000,144.34482000,1744769699999
1744769700000,83804.01000000,83874.10000000,83656.25000000,83864.00000000,155.61431000,1744770599999
1744770600000,83864.00000000,83928.00000000,83726.06000000,83730.01000000,101.87501000,1744771499999
1744771500000,83730.00000000,83930.00000000,83726.06000000,83900.00000000,79.24117000,1744772399999
1744772400000,83900.00000000,83960.00000000,83808.01000000,83938.01000000,92.01469000,1744773299999
1744773300000,83938.01000000,83943.24000000,83801.97000000,83801.98000000,70.06086000,1744774199999
1744774200000,83801.97000000,83822.00000000,83684.00000000,83722.00000000,76.83038000,1744775099999
1744775100000,83721.99000000,83749.58000000,83661.96000000,83695.66000000,62.23293000,1744775999999
1744776000000,83695.66000000,83800.00000000,83642.21000000,83713.69000000,135.82958000,1744776899999
1744776900000,83713.69000000,83713.69000000,83503.98000000,83575.46000000,133.00018000,1744777799999
1744777800000,83575.46000000,83633.44000000,83443.60000000,83465.76000000,316.26854000,1744778699999
1744778700000,83465.76000000,83597.88000000,83381.72000000,83587.99000000,152.15861000,1744779599999
1744779600000,83588.00000000,83782.00000000,83546.31000000,83750.42000000,217.19915000,1744780499999
1744780500000,83750.42000000,83814.00000000,83236.00000000,83390.81000000,264.95415000,1744781399999
1744781400000,83390.81000000,83476.00000000,83212.64000000,83464.91000000,206.03555000,1744782299999
1744782300000,83464.92000000,83510.30000000,83350.96000000,83363.00000000,137.90934000,1744783199999
1744783200000,83362.99000000,83495.86000000,83271.02000000,83495.85000000,114.59662000,1744784099999
1744784100000,83495.85000000,83610.00000000,83469.86000000,83469.86000000,184.93545000,1744784999999
1744785000000,83469.86000000,83627.99000000,83460.97000000,83582.82000000,264.24541000,1744785899999
1744785900000,83582.82000000,83749.98000000,83568.03000000,83643.99000000,418.11956000,1744786799999
1744786800000,83644.00000000,83767.27000000,83532.00000000,83564.26000000,126.51705000,1744787699999
1744787700000,83564.27000000,83564.27000000,83342.10000000,83388.09000000,135.74975000,1744788599999
1744788600000,83388.10000000,83482.63000000,83335.15000000,83450.00000000,96.92852000,1744789499999
1744789500000,83450.00000000,83450.00000000,83307.00000000,83363.17000000,166.94745000,1744790399999
1744790400000,83363.17000000,83378.55000000,83140.89000000,83170.70000000,228.73962000,1744791299999
1744791300000,83170.70000000,83739.31000000,83140.89000000,83589.12000000,237.14397000,1744792199999
1744792200000,83589.12000000,84112.69000000,83589.12000000,83904.01000000,561.51608000,1744793099999
1744793100000,83904.00000000,83921.47000000,83629.41000000,83736.79000000,247.44534000,1744793999999
1744794000000,83736.79000000,83899.25000000,83686.80000000,83843.84000000,139.44330000,1744794899999
1744794900000,83843.85000000,83939.39000000,83739.13000000,83800.00000000,223.16455000,1744795799999
1744795800000,83800.00000000,83820.00000000,83720.23000000,83733.92000000,80.27655000,1744796699999
1744796700000,83733.92000000,83769.27000000,83600.00000000,83600.01000000,109.67716000,1744797599999
1744797600000,83600.00000000,83770.56000000,83575.96000000,83764.16000000,107.64717000,1744798499999
1744798500000,83764.16000000,83948.00000000,83739.31000000,83908.49000000,127.63399000,1744799399999
1744799400000,83908.50000000,83968.00000000,83855.06000000,83884.85000000,103.09452000,1744800299999
1744800300000,83884.84000000,83991.23000000,83884.84000000,83937.02000000,102.54314000,1744801199999
1744801200000,83937.02000000,84064.06000000,83896.10000000,83983.15000000,190.68616000,1744802099999
1744802100000,83983.15000000,84084.00000000,83833.63000000,83873.82000000,170.76596000,1744802999999
1744803000000,83873.83000000,84014.02000000,83782.60000000,83988.00000000,76.59144000,1744803899999
1744803900000,83987.99000000,84127.05000000,83987.99000000,84048.11000000,126.47364000,1744804799999
1744804800000,84048.36000000,84122.10000000,84000.00000000,84008.87000000,156.56461000,1744805699999
1744805700000,84008.86000000,84262.00000000,84008.86000000,84180.65000000,150.19370000,1744806599999
1744806600000,84180.66000000,84213.53000000,83913.04000000,83928.91000000,174.89630000,1744807499999
1744807500000,83928.91000000,83928.91000000,83722.56000000,83757.72000000,179.01994000,1744808399999
1744808400000,83757.73000000,83800.28000000,83691.26000000,83736.85000000,156.80681000,1744809299999
1744809300000,83736.85000000,83775.02000000,83620.75000000,83725.66000000,99.52204000,1744810199999
1744810200000,83725.67000000,84204.54000000,83512.20000000,84045.79000000,562.26976000,1744811099999
1744811100000,84045.78000000,84079.46000000,83584.02000000,83736.37000000,274.09506000,1744811999999
1744812000000,83736.36000000,84188.68000000,83714.31000000,83995.30000000,238.90892000,1744812899999
1744812900000,83995.31000000,84460.00000000,83909.60000000,84357.99000000,347.82157000,1744813799999
1744813800000,84357.99000000,84726.48000000,84263.98000000,84680.56000000,419.09498000,1744814699999
1744814700000,84680.55000000,84849.06000000,84480.20000000,84605.31000000,308.99103000,1744815599999
1744815600000,84605.30000000,84856.01000000,84502.02000000,84769.99000000,255.76028000,1744816499999
1744816500000,84770.00000000,85270.27000000,84685.96000000,85105.85000000,649.66189000,1744817399999
1744817400000,85105.85000000,85171.59000000,84865.67000000,84966.00000000,422.96279000,1744818299999
1744818300000,84965.99000000,85014.00000000,84785.51000000,84846.58000000,190.45964000,1744819199999
1744819200000,84846.58000000,85109.67000000,84846.58000000,84996.45000000,158.60266000,1744820099999
1744820100000,84996.44000000,85085.09000000,84717.44000000,84844.71000000,173.73203000,1744820999999
1744821000000,84844.72000000,84943.40000000,84701.23000000,84880.92000000,178.92038000,1744821899999
1744821900000,84880.93000000,85226.42000000,84845.46000000,85048.55000000,271.07876000,1744822799999
1744822800000,85048.54000000,85272.67000000,85022.01000000,85154.77000000,212.51878000,1744823699999
1744823700000,85154.77000000,85481.16000000,85142.00000000,85304.37000000,323.67596000,1744824599999
1744824600000,85304.37000000,85500.00000000,84302.04000000,84345.99000000,886.33297000,1744825499999
1744825500000,84346.00000000,84346.00000000,83275.00000000,83281.21000000,1242.06532000,1744826399999
1744826400000,83281.21000000,84286.72000000,83276.00000000,84271.99000000,1042.98002000,1744827299999
1744827300000,84272.00000000,84472.31000000,83744.18000000,84386.81000000,394.99260000,1744828199999
1744828200000,84386.82000000,84400.09000000,83613.82000000,83746.00000000,352.23783000,1744829099999
1744829100000,83744.79000000,84156.00000000,83672.01000000,84029.97000000,261.56685000,1744829999999
1744830000000,84029.98000000,84231.49000000,83869.56000000,84190.34000000,180.06077000,1744830899999
1744830900000,84190.34000000,84228.00000000,83802.00000000,83842.59000000,114.90111000,1744831799999
1744831800000,83842.60000000,84179.80000000,83836.00000000,84137.65000000,100.12195000,1744832699999
1744832700000,84137.66000000,84484.23000000,84118.53000000,84334.01000000,334.38240000,1744833599999
1744833600000,84334.00000000,84472.34000000,84265.45000000,84384.99000000,139.22542000,1744834499999
1744834500000,84384.99000000,84616.00000000,84364.65000000,84593.99000000,155.17843000,1744835399999
1744835400000,84593.99000000,84657.69000000,84364.00000000,84406.00000000,66.70776000,1744836299999
1744836300000,84406.00000000,84462.54000000,84242.00000000,84295.99000000,105.67301000,1744837199999
1744837200000,84296.00000000,84489.71000000,84260.86000000,84444.00000000,97.00293000,1744838099999
1744838100000,84444.00000000,84679.53000000,84410.00000000,84580.86000000,128.88667000,1744838999999
1744839000000,84580.86000000,84622.00000000,84400.48000000,84466.23000000,75.75772000,1744839899999
1744839900000,84466.24000000,84663.59000000,84466.23000000,84545.36000000,108.00118000,1744840799999
1744840800000,84545.36000000,84586.41000000,84396.25000000,84396.26000000,77.84560000,1744841699999
1744841700000,84396.26000000,84454.00000000,84311.05000000,84365.98000000,60.31362000,1744842599999
1744842600000,84365.99000000,84520.15000000,84302.00000000,84487.05000000,127.38473000,1744843499999
1744843500000,84487.06000000,84526.23000000,84408.46000000,84460.43000000,39.27147000,1744844399999
1744844400000,84460.43000000,84493.80000000,84275.78000000,84311.99000000,81.02977000,1744845299999
1744845300000,84311.99000000,84344.67000000,84245.47000000,84245.48000000,47.84628000,1744846199999
1744846200000,84245.48000000,84245.48000000,84071.36000000,84116.49000000,201.53891000,1744847099999
1744847100000,84116.50000000,84180.00000000,84024.00000000,84030.38000000,172.41583000,1744847999999
1744848000000,84030.38000000,84126.82000000,83942.93000000,83970.65000000,156.03545000,1744848899999
1744848900000,83970.64000000,84070.78000000,83932.66000000,84008.41000000,127.99725000,1744849799999
1744849800000,84008.40000000,84188.68000000,83990.83000000,84055.97000000,134.75478000,1744850699999
1744850700000,84055.97000000,84210.00000000,84017.74000000,84210.00000000,61.31272000,1744851599999
1744851600000,84209.99000000,84303.12000000,84118.94000000,84295.73000000,55.66831000,1744852499999
1744852500000,84295.74000000,84372.00000000,84240.00000000,84371.19000000,74.89567000,1744853399999
1744853400000,84371.19000000,84496.00000000,84283.01000000,84319.29000000,76.15987000,1744854299999
1744854300000,84319.29000000,84353.83000000,84188.00000000,84337.99000000,48.21576000,1744855199999
1744855200000,84337.98000000,84337.99000000,84134.74000000,84137.99000000,53.08580000,1744856099999
1744856100000,84137.99000000,84197.66000000,84062.00000000,84192.18000000,67.97162000,1744856999999
1744857000000,84192.19000000,84235.81000000,84027.42000000,84110.01000000,78.40348000,1744857899999
1744857900000,84110.00000000,84290.49000000,84110.00000000,84272.86000000,55.28735000,1744858799999
1744858800000,84272.86000000,84299.70000000,84134.83000000,84150.94000000,126.74103000,1744859699999
1744859700000,84150.93000000,84154.76000000,83814.48000000,83825.25000000,179.00905000,1744860599999
1744860600000,83825.26000000,83984.00000000,83825.25000000,83884.00000000,76.16023000,1744861499999
1744861500000,83883.99000000,84033.90000000,83835.66000000,83994.23000000,48.73731000,1744862399999
1744862400000,83994.23000000,84013.52000000,83903.14000000,83903.14000000,97.37941000,1744863299999
1744863300000,83903.14000000,84020.00000000,83900.00000000,83974.16000000,99.02502000,1744864199999
1744864200000,83974.15000000,84037.61000000,83972.82000000,84009.75000000,99.58377000,1744865099999
1744865100000,84009.75000000,84188.59000000,84009.74000000,84153.05000000,102.90387000,1744865999999
1744866000000,84153.05000000,84263.98000000,84099.73000000,84225.99000000,48.16952000,1744866899999
1744866900000,84226.00000000,84355.12000000,84212.15000000,84279.09000000,106.67365000,1744867799999
1744867800000,84279.10000000,84460.00000000,84279.09000000,84407.99000000,88.55525000,1744868699999
1744868700000,84408.00000000,84491.03000000,84372.84000000,84391.30000000,84.90871000,1744869599999
1744869600000,84391.30000000,84486.86000000,84308.25000000,84425.63000000,120.49441000,1744870499999
1744870500000,84425.63000000,84659.32000000,84362.46000000,84604.00000000,142.83554000,1744871399999
1744871400000,84604.00000000,84820.35000000,84600.71000000,84755.11000000,177.71058000,1744872299999
1744872300000,84755.10000000,84872.50000000,84708.00000000,84773.59000000,137.47612000,1744873199999
1744873200000,84773.59000000,84854.30000000,84638.44000000,84672.13000000,188.78446000,1744874099999
1744874100000,84672.13000000,84953.41000000,84642.71000000,84934.30000000,194.20844000,1744874999999
1744875000000,84934.30000000,85053.38000000,84700.00000000,84714.02000000,256.02793000,1744875899999
1744875900000,84714.01000000,84797.13000000,84597.96000000,84669.98000000,93.99096000,1744876799999
1744876800000,84669.98000000,84763.29000000,84649.27000000,84700.00000000,63.84875000,1744877699999
1744877700000,84700.00000000,84700.01000000,84545.45000000,84576.55000000,76.87658000,1744878599999
1744878600000,84576.55000000,84637.81000000,84566.28000000,84581.76000000,62.88021000,1744879499999
1744879500000,84581.75000000,84590.26000000,84401.00000000,84445.54000000,113.77392000,1744880399999
1744880400000,84445.55000000,84471.70000000,84361.00000000,84463.69000000,137.46238000,1744881299999
1744881300000,84463.70000000,84463.70000000,84371.40000000,84371.41000000,66.23550000,1744882199999
1744882200000,84371.41000000,84523.90000000,84361.55000000,84518.87000000,85.82177000,1744883099999
1744883100000,84518.87000000,84531.81000000,84438.91000000,84477.31000000,55.40757000,1744883999999
1744884000000,84477.30000000,84505.09000000,84238.99000000,84238.99000000,77.61240000,1744884899999
1744884900000,84238.99000000,84350.00000000,84191.17000000,84350.00000000,90.04912000,1744885799999
1744885800000,84349.99000000,84393.68000000,84300.00000000,84319.85000000,38.63737000,1744886699999
1744886700000,84319.84000000,84377.28000000,84284.65000000,84377.27000000,37.25823000,1744887599999
1744887600000,84377.28000000,84489.71000000,84283.25000000,84303.55000000,88.04913000,1744888499999
1744888500000,84303.55000000,84445.98000000,84293.21000000,84445.97000000,65.86044000,1744889399999
1744889400000,84445.97000000,84733.76000000,84408.04000000,84678.51000000,122.07989000,1744890299999
1744890300000,84678.51000000,84764.44000000,84553.07000000,84562.00000000,151.46383000,1744891199999
1744891200000,84562.00000000,84828.00000000,84561.99000000,84718.76000000,290.27639000,1744892099999
1744892100000,84718.75000000,84862.93000000,84698.00000000,84823.50000000,125.24392000,1744892999999
1744893000000,84823.51000000,84862.93000000,84689.98000000,84800.16000000,186.23619000,1744893899999
1744893900000,84800.16000000,84860.00000000,84750.00000000,84775.99000000,116.13586000,1744894799999
1744894800000,84775.99000000,84776.00000000,84583.98000000,84637.30000000,206.30170000,1744895699999
1744895700000,84637.31000000,84650.00000000,84466.40000000,84642.88000000,130.53411000,1744896599999
1744896600000,84642.88000000,84690.78000000,84318.18000000,84554.90000000,285.04854000,1744897499999
1744897500000,84554.89000000,84620.00000000,84388.00000000,84475.14000000,178.17107000,1744898399999
1744898400000,84475.14000000,84475.14000000,84073.02000000,84161.98000000,303.36939000,1744899299999
1744899300000,84161.98000000,84203.84000000,83986.42000000,84040.00000000,285.62581000,1744900199999
1744900200000,84040.01000000,84136.84000000,83736.26000000,84136.61000000,384.37963000,1744901099999
1744901100000,84136.62000000,84213.56000000,84043.47000000,84087.08000000,207.76647000,1744901999999
1744902000000,84087.09000000,84682.31000000,84087.09000000,84589.20000000,433.98704000,1744902899999
1744902900000,84589.21000000,84655.17000000,84373.51000000,84401.84000000,255.48716000,1744903799999
1744903800000,84402.26000000,84698.41000000,84402.26000000,84598.07000000,175.28575000,1744904699999
1744904700000,84598.07000000,84677.68000000,84486.00000000,84531.71000000,157.85966000,1744905599999
1744905600000,84531.72000000,84792.93000000,84393.59000000,84602.00000000,454.05098000,1744906499999
1744906500000,84603.97000000,84954.00000000,84578.34000000,84943.40000000,411.03242000,1744907399999
1744907400000,84943.39000000,85090.00000000,84754.71000000,84770.60000000,366.97349000,1744908299999
1744908300000,84770.60000000,84979.11000000,84726.84000000,84934.00000000,162.83201000,1744909199999
1744909200000,84934.00000000,85050.00000000,84801.88000000,84979.99000000,206.90326000,1744910099999
1744910100000,84979.99000000,85082.30000000,84786.12000000,85009.76000000,192.35198000,1744910999999
1744911000000,85009.76000000,85159.48000000,84968.17000000,85050.00000000,249.02647000,1744911899999
1744911900000,85049.99000000,85208.00000000,85000.00000000,85108.66000000,230.11699000,1744912799999
1744912800000,85108.67000000,85302.29000000,85065.46000000,85275.08000000,208.32222000,1744913699999
1744913700000,85275.08000000,85470.01000000,85217.39000000,85270.01000000,246.05371000,1744914599999
1744914600000,85270.00000000,85444.00000000,85270.00000000,85373.21000000,184.56869000,1744915499999
1744915500000,85373.21000000,85395.00000000,84899.71000000,84899.71000000,290.29503000,1744916399999
1744916400000,84899.71000000,85119.47000000,84881.68000000,84932.91000000,193.35960000,1744917299999
1744917300000,84932.92000000,84963.99000000,84649.38000000,84695.66000000,266.65354000,1744918199999
1744918200000,84695.66000000,84800.00000000,84495.38000000,84744.28000000,259.49168000,1744919099999
1744919100000,84744.27000000,84924.05000000,84650.00000000,84849.06000000,150.79063000,1744919999999
1744920000000,84849.05000000,85115.45000000,84849.05000000,85023.67000000,140.55648000,1744920899999
1744920900000,85023.66000000,85084.91000000,84923.66000000,85000.00000000,65.41031000,1744921799999
1744921800000,84999.99000000,85085.35000000,84863.34000000,84977.14000000,82.19459000,1744922699999
1744922700000,84977.14000000,85140.00000000,84957.96000000,85140.00000000,95.76294000,1744923599999
1744923600000,85140.00000000,85140.00000000,84943.39000000,84954.21000000,82.25665000,1744924499999
1744924500000,84954.21000000,85047.95000000,84896.24000000,84896.25000000,83.29170000,1744925399999
1744925400000,84896.25000000,84980.04000000,84896.24000000,84972.13000000,52.17182000,1744926299999
1744926300000,84972.13000000,85109.92000000,84972.13000000,85062.00000000,53.03535000,1744927199999
1744927200000,85062.00000000,85093.40000000,84941.84000000,85043.90000000,81.91717000,1744928099999
1744928100000,85043.91000000,85084.91000000,84991.18000000,85015.32000000,41.76911000,1744928999999
1744929000000,85015.32000000,85015.32000000,84888.30000000,84924.96000000,46.51908000,1744929899999
1744929900000,84924.97000000,84924.97000000,84720.21000000,84720.21000000,85.09652000,1744930799999
1744930800000,84720.22000000,84921.29000000,84720.22000000,84921.29000000,92.57859000,1744931699999
1744931700000,84921.29000000,85000.00000000,84882.20000000,84980.54000000,54.55397000,1744932599999
1744932600000,84980.54000000,85013.27000000,84916.49000000,84916.50000000,40.88674000,1744933499999
1744933500000,84916.50000000,84947.92000000,84879.21000000,84947.91000000,43.83490000,1744934399999
1744934400000,84947.92000000,85018.97000000,84869.56000000,84943.76000000,100.21069000,1744935299999
1744935300000,84943.75000000,84966.78000000,84844.00000000,84872.57000000,67.55205000,1744936199999
1744936200000,84872.58000000,84900.00000000,84810.03000000,84810.04000000,63.93328000,1744937099999
1744937100000,84810.04000000,84846.85000000,84735.35000000,84817.09000000,99.69221000,1744937999999
1744938000000,84817.09000000,85034.48000000,84817.08000000,85020.01000000,121.08332000,1744938899999
1744938900000,85020.01000000,85132.08000000,84960.39000000,85132.08000000,104.48441000,1744939799999
1744939800000,85132.08000000,85132.08000000,84925.00000000,84964.64000000,61.26196000,1744940699999
1744940700000,84964.64000000,85037.74000000,84914.98000000,84925.58000000,43.02821000,1744941599999
1744941600000,84925.59000000,84941.35000000,84819.32000000,84819.33000000,72.66544000,1744942499999
1744942500000,84819.33000000,84957.55000000,84800.07000000,84957.55000000,104.00768000,1744943399999
1744943400000,84957.54000000,84957.54000000,84851.15000000,84909.61000000,76.95488000,1744944299999
1744944300000,84909.61000000,84976.50000000,84885.28000000,84888.00000000,48.19305000,1744945199999
1744945200000,84888.00000000,84897.06000000,84768.46000000,84802.01000000,75.36621000,1744946099999
1744946100000,84802.01000000,84858.27000000,84736.29000000,84755.11000000,52.03101000,1744946999999
1744947000000,84755.11000000,84843.05000000,84724.60000000,84833.98000000,73.85209000,1744947899999
1744947900000,84833.98000000,84833.99000000,84787.25000000,84828.00000000,83.42753000,1744948799999
1744948800000,84827.99000000,84838.52000000,84652.17000000,84652.17000000,57.90343000,1744949699999
1744949700000,84652.17000000,84703.40000000,84598.58000000,84703.40000000,99.91058000,1744950599999
1744950600000,84703.39000000,84720.50000000,84671.75000000,84675.37000000,71.50583000,1744951499999
1744951500000,84675.37000000,84724.83000000,84638.42000000,84663.71000000,71.07767000,1744952399999
1744952400000,84663.70000000,84663.71000000,84541.08000000,84574.72000000,121.29876000,1744953299999
1744953300000,84575.26000000,84641.18000000,84514.67000000,84568.62000000,154.00159000,1744954199999
1744954200000,84568.63000000,84669.00000000,84534.25000000,84668.36000000,67.07866000,1744955099999
1744955100000,84668.35000000,84737.64000000,84644.17000000,84734.97000000,89.00761000,1744955999999
1744956000000,84734.98000000,84775.07000000,84668.54000000,84748.71000000,74.77037000,1744956899999
1744956900000,84748.71000000,84756.67000000,84671.41000000,84693.04000000,43.45656000,1744957799999
1744957800000,84693.05000000,84693.05000000,84592.01000000,84634.28000000,73.01234000,1744958699999
1744958700000,84634.28000000,84736.43000000,84625.98000000,84721.41000000,58.65341000,1744959599999
1744959600000,84721.41000000,84730.64000000,84601.36000000,84619.36000000,99.84343000,1744960499999
1744960500000,84619.36000000,84672.39000000,84413.23000000,84518.36000000,237.85354000,1744961399999
1744961400000,84518.37000000,84613.21000000,84474.43000000,84613.20000000,132.74458000,1744962299999
1744962300000,84613.20000000,84655.05000000,84585.10000000,84654.68000000,71.34495000,1744963199999
1744963200000,84654.68000000,84754.72000000,84654.68000000,84754.72000000,111.08142000,1744964099999
1744964100000,84754.71000000,84764.00000000,84700.00000000,84750.46000000,49.24068000,1744964999999
1744965000000,84750.46000000,84763.33000000,84666.20000000,84751.08000000,57.85429000,1744965899999
1744965900000,84751.09000000,84751.09000000,84610.74000000,84647.32000000,66.38578000,1744966799999
1744966800000,84647.32000000,84647.33000000,84551.67000000,84568.51000000,67.42106000,1744967699999
1744967700000,84568.52000000,84643.08000000,84537.22000000,84556.25000000,70.31487000,1744968599999
1744968600000,84556.25000000,84577.48000000,84519.66000000,84575.82000000,72.80633000,1744969499999
1744969500000,84575.81000000,84630.85000000,84529.92000000,84548.90000000,78.76579000,1744970399999
1744970400000,84548.89000000,84565.22000000,84485.74000000,84543.03000000,95.02962000,1744971299999
1744971300000,84543.03000000,84660.38000000,84536.04000000,84631.27000000,125.77928000,1744972199999
1744972200000,84631.27000000,84631.28000000,84537.49000000,84555.99000000,76.13301000,1744973099999
1744973100000,84555.99000000,84580.00000000,84500.00000000,84521.25000000,45.79608000,1744973999999
1744974000000,84521.25000000,84597.33000000,84472.25000000,84595.60000000,62.80263000,1744974899999
1744974900000,84595.60000000,84625.06000000,84508.20000000,84523.92000000,76.98392000,1744975799999
1744975800000,84523.92000000,84613.19000000,84507.01000000,84595.22000000,60.76012000,1744976699999
1744976700000,84595.23000000,84669.12000000,84577.42000000,84669.11000000,49.51888000,1744977599999
